Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,none,In-StudioNJ: EENIE MEENIE | CHUNG HA (Part 4),Cancelled Today,none,1 hour &20 minutes
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9532&classDate=4/22/2024&clsLoc=1,In-StudioNJ: Girls Of The Year | VCHA (One Day),Winnie Chung,none,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9502&classDate=4/22/2024&clsLoc=1,In-StudioNJ: ONE SPARK | TWICE (Part 4),Maylin Ramos,Fort Lee Studio 1,1 hour &20 minutes
