Studio,Start time,,Classes,Teacher,Duration
Brickhouse,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7710&classDate=4/22/2024&clsLoc=1,Choreography (Int/Adv),Eric Delgado,1 hour &30 minutes
Brickhouse,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7972&classDate=4/22/2024&clsLoc=1,Street Jazz (Int/Adv),James Alonzo,1 hour &30 minutes
Brickhouse,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8073&classDate=4/22/2024&clsLoc=1,Pop Up - Street Jazz,Jaelen Williams,1 hour &30 minutes
