Studio,Start time,,Classes,Teacher,Duration
Hive NJ,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2407&classDate=4/22/2024&clsLoc=1,Advance Choreography (Adults 17+),Dino Principe,1 hour &15 minutes
Hive NJ,8:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2414&classDate=4/22/2024&clsLoc=1,Advance Choreography (Adults 17+),Karen Vanessa,1 hour &15 minutes
