Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8459&classDate=9/29/2023&clsLoc=1,In-StudioNJ: Fast Forward | SOMI (Part 4),Maylin Ramos,Fort Lee Studio 1,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8460&classDate=9/29/2023&clsLoc=1,In-StudioNJ: Throwback Kpop,Maylin Ramos,Fort Lee Studio 1,1 hour & 20 minutes
