Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8411&classDate=9/29/2023&clsLoc=1,In-StudioM: Cream Soda | EXO (Part 4),Ying Dong,Manhattan,1 hour & 20 minutes
ILoveDance,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8405&classDate=9/29/2023&clsLoc=1,In-StudioM: Cake | ITZY (Part 4),Winnie Chung,Manhattan,1 hour & 20 minutes
