Studio,Start time,Sign up,Classes,Teacher,Duration
Hive Dance NJ,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2240&classDate=9/29/2023&clsLoc=1,Open Level Popping,Ilya Leyzerov,1 hour & 15 minutes
Hive Dance NJ,8:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=2241&classDate=9/29/2023&clsLoc=1,Freestyle Session,Jaqui Angulo,1 hour & 15 minutes
