Studio,Start time,,Sessions,Teacher,Studio,Duration
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13145&classDate=3/15/2024&clsLoc=1,Ballet at 890,Cherylyn Lavagnino,Gibney 890: Studio 5-2,1 hour &45 minutes
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13071&classDate=3/15/2024&clsLoc=1,Gaga/people at 280,Annie Rigney,Gibney 280: Studio C,1 hour
Gibney,10:00 am EDT,none,Klein Technique Dance/Movement Class at 280,Cancelled Today,none,2 hours
Gibney,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13031&classDate=3/15/2024&clsLoc=1,Contemporary/Modern with Oliver Steele at 280,Oliver Steele,Gibney 280: Studio C,1 hour &45 minutes
Gibney,2:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13146&classDate=3/15/2024&clsLoc=1,MELT Method at 280,Claudia Brown,Gibney 280: Studio D,1 hour &30 minutes
