Studio,Start time,,Classes,Teacher,Duration
Brickhouse,3:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7719&classDate=3/15/2024&clsLoc=1,Street Jazz (Int/Adv),Bo Park,1 hour &30 minutes
Brickhouse,5:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8034&classDate=3/15/2024&clsLoc=1,Pop Up - Afro,ATILENAK .,1 hour &30 minutes
Brickhouse,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8032&classDate=3/15/2024&clsLoc=1,Hip Hop (Int/Adv),Brandon Trent,1 hour &30 minutes
Brickhouse,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8016&classDate=3/15/2024&clsLoc=1,Street Jazz (Int/Adv),Justin Desean,1 hour &30 minutes
