Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-03-28,Ballet
BDC,09:00:00,Beg Contemp,Jenifer Dillow,none,2024-03-28,Contemporary/Modern
Taylor School,09:00:00,Slow Flow Vinyasa Yoga,Erica Caruso,none,2024-03-28,Additional Disciplines
Steps,09:00:00,Int Ballet,Jen Kreichman (1),none,2024-03-28,Ballet
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2024-03-28,Ballet
BDC,09:15:00,Moving Meditation,Mariangel Romero,none,2024-03-28,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2024-03-28,Ballet
ILD NJ,09:30:00,Kpop Diet Dance,Min Seon Kim,none,2024-03-28,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,Francis Lawrence (2),none,2024-03-28,Ballet
Steps,10:00:00,Beg Jazz,Emily Bufferd,none,2024-03-28,Jazz
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2024-03-28,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-03-28,Ballet
Gibney,10:00:00,Super Chill Ballet,Doron Perk,none,2024-03-28,Ballet
Ailey,10:00:00,Beg Ballet,Ronald Alexander,none,2024-03-28,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-03-28,Ballet
Mark Morris,10:00:00,Beg Ballet,Tristan *Grannum,none,2024-03-28,Ballet
Gibney,10:00:00,Contemp Release,Teacher TBD,none,2024-03-28,Contemporary/Modern
Steps,10:00:00,Adv Pro Ballet,Maxim Beloserkovsky,none,2024-03-28,Ballet
Peridance,10:00:00,Int Contemp Floorwork | Guest Class,Laja Field,none,2024-03-28,Contemporary/Modern
Taylor School,10:00:00,Professional Level Taylor Modern,Takehiro Ueyama (4),none,2024-03-28,Contemporary/Modern
Peridance,10:00:00,Int Graham,Caterina Rago,none,2024-03-28,Contemporary/Modern
BDC,10:30:00,All Levels Pilates,Lauren Weinberg,none,2024-03-28,Additional Disciplines
Steps,10:30:00,Int Broadway Tap,Andrew Winans,none,2024-03-28,Tap
BDC,10:30:00,Beg Hip-Hop,Ness Martinez,none,2024-03-28,Street/Choreography
BDC,10:30:00,Int Ballet,Jamie Salmon,none,2024-03-28,Ballet
BDC,10:30:00,Adv Beg Contemp,Gina Menichino (1),none,2024-03-28,Contemporary/Modern
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2024-03-28,Theater
Steps,10:30:00,Rommett Floor Barre,Marguerite Wesley,none,2024-03-28,Ballet
BDC,10:30:00,Basic Tap,Ali Dietz,none,2024-03-28,Tap
BAE,11:00:00,Floor Barre,Hope Ruth,none,2024-03-28,Ballet
Mark Morris,11:00:00,Int Contemp,Chelsea *Thedinga  (7),none,2024-03-28,Contemporary/Modern
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2024-03-28,Ballet
Steps,11:00:00,Adv/Beg Ballet,Temple Kemezis,none,2024-03-28,Ballet
Ballet Arts,11:30:00,Int Ballet,Noriko Hara,none,2024-03-28,Ballet
Steps,11:30:00,Adv/Beg Contemp,Mindy Jackson,none,2024-03-28,Contemporary/Modern
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2024-03-28,Ballet
BAE,11:30:00,Basic Beg Ballet,Marsha Knight,none,2024-03-28,Ballet
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-03-28,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-03-28,Ballet
Peridance,11:30:00,Open Yoga,Marisa Martin,none,2024-03-28,Additional Disciplines
Steps,11:30:00,Int/Adv Theater Jazz,Charlie Sutton,none,2024-03-28,Theater
Peridance,11:30:00,Adv Contemp,Chris Ralph,none,2024-03-28,Contemporary/Modern
BAE,12:00:00,Beg Ballet,Hope Ruth,none,2024-03-28,Ballet
Steps,12:00:00,Basic Tap,Christina Carminucci,none,2024-03-28,Tap
BDC,12:00:00,Beg Broadway Jazz,Sue Samuels,none,2024-03-28,Theater
BDC,12:00:00,Int Theater,Andrew Wilson,none,2024-03-28,Theater
Gibney,12:00:00,Contemp,Teacher TBD,none,2024-03-28,Contemporary/Modern
