Studio,Start time,Classes,Instructor,Sign up
Peridance,10:30:00,Beg Contemp,Bo Kyung Lee,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5440&classDate=8/19/2023&clsLoc=1
Peridance,10:30:00,Int Ballet,Graciela Kozak,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5111&classDate=8/19/2023&clsLoc=1
Peridance,12:00:00,Beg Contemp Floorwork,Andrea Farley Shimota,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6214&classDate=8/19/2023&clsLoc=1
Peridance,12:00:00,Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6213&classDate=8/19/2023&clsLoc=1
Peridance,12:00:00,Int Ballet,François Perron,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5439&classDate=8/19/2023&clsLoc=1
Peridance,12:00:00,Intro & Beg Salsa Partnering,Baila Society,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4950&classDate=8/19/2023&clsLoc=1
Peridance,12:30:00,Open Afrobeats,Djoniba Mouflet,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=5681&classDate=8/19/2023&clsLoc=1
Peridance,13:30:00,Int Contemp,Jana Hicks,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5430&classDate=8/19/2023&clsLoc=1
Peridance,13:30:00,Int Jazz,Lorena Cobos (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6216&classDate=8/19/2023&clsLoc=1
Peridance,13:30:00,Intro & Beg Salsa Partnering,Baila Society,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=5429&classDate=8/19/2023&clsLoc=1
Peridance,14:00:00,Beg African,Djoniba Mouflet,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=5682&classDate=8/19/2023&clsLoc=1
Peridance,15:00:00,Adv Contemp,Mathew James,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5427&classDate=8/19/2023&clsLoc=1
Peridance,15:00:00,Beg Ballet,Julia Gleich,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6269&classDate=8/19/2023&clsLoc=1
Peridance,15:00:00,Open Locking,Ebenezer Ackon (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5411&classDate=8/19/2023&clsLoc=1
Peridance,15:30:00,Adv African,Maguette Camara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=5683&classDate=8/19/2023&clsLoc=1
Peridance,17:00:00,Open Brazilian Samba,Cecilia Lero,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6313&classDate=8/19/2023&clsLoc=1
