Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824656&classDate=10/18/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Benjamin Briones,Studio 1A,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824693&classDate=10/18/2023&clsLoc=1,IN-STUDIO Open Hip-Hop,Antonio Jefferson,Studio 2A,1 hour & 30 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825293&classDate=10/18/2023&clsLoc=1,IN-STUDIO Beginner Broadway Dance,Matthew Johnson Harris (1),Studio 2B,1 hour & 15 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824665&classDate=10/18/2023&clsLoc=1,IN-STUDIO Beginner Heels,Marie Rose Baramo,Studio LLC,1 hour & 30 minutes
Ailey Studios,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825226&classDate=10/18/2023&clsLoc=1,IN-STUDIO Sabar,Bakary Fall,Studio 1B,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824674&classDate=10/18/2023&clsLoc=1,IN-STUDIO Beginner Horton,Amos Machanic,Studio 1C,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824703&classDate=10/18/2023&clsLoc=1,IN-STUDIO Zumba Fitness,Mike Gomez,Studio 1B,1 hour
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824662&classDate=10/18/2023&clsLoc=1,IN-STUDIO Beginner Contemporary,Linda Celeste Sims,Studio LLA,1 hour & 30 minutes
Ailey Studios,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825506&classDate=10/18/2023&clsLoc=1,IN-STUDIO Open Capoeira,Mestre Alegria,Studio 1A,1 hour & 30 minutes
