Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/lwCaqQDN2OuB5CW3fZPl,All Levels Krump,Brian Hallow Dreamz
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/iiMOj7RjZWViKLlgZEdH,Int./Adv. Choreography,Darien Van Rensalier
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/WfWBIg3Dv0quLnkA8E4b,Int./Adv. Choreography,Bo Belza
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/rIKjAge1AjznHE3Absi8,Open Floorwork Session,Appaulled
