Studio,Start time,,Classes,Teacher,Duration
Brickhouse,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8012&classDate=2/15/2024&clsLoc=1,Contemporary Fusion (Int),Danielle Russo,1 hour &30 minutes
Brickhouse,6:00 pm EST,none,Generation X (Private),Kelly Peters,3 hours
Brickhouse,9:00 pm EST,none,X Pro (Private),Kelly Peters,2 hours
