Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/bGCPkReMDHs1SgbV3j7v,All Levels Flexn,Cal Hunt
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/QjaIyKM0dgkk9oprcItn,Beg/Adv. Beg. Street Styles Choreography,"Sangeetha ""Sang"" Santhebennur"
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/qLZkVDrzexsAHvpuZAY1,Int./Adv. Choreography,Carlin Dixon
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/X7exGuGvtl3PAhWb0VtW,"""Every Thursday"" Open Freestyle Session","8-Legx & CJ & Paco ""Hopskotch"" Valencia & E Skilllz"
