Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,09:00:00,Adv Beg Ballet,Ocean Severini (12),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7980&classDate=11/3/2023&clsLoc=1,2023-11-03,Ballet
Steps,09:00:00,Open Level Yoga,Conway,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087982&classDate=11/3/2023&clsLoc=1,2023-11-03,Additional Disciplines
Mark Morris,09:00:00,Open Level Pilates,Ellie *Kusner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=29&classId=5536&classDate=11/3/2023&clsLoc=1,2023-11-03,Additional Disciplines
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18559&classDate=11/3/2023&clsLoc=1,2023-11-03,Contemporary/Modern
BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18329&classDate=11/3/2023&clsLoc=1,2023-11-03,Street/Choreography
BDC,09:15:00,Stretch & Strengthen,Alyssa Click,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18212&classDate=11/3/2023&clsLoc=1,2023-11-03,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2375&classDate=11/3/2023&clsLoc=1,2023-11-03,Ballet
Steps,09:30:00,Beg Ballet,Kemezis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086214&classDate=11/3/2023&clsLoc=1,2023-11-03,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Lawrence (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087010&classDate=11/3/2023&clsLoc=1,2023-11-03,Ballet
Peridance,10:00:00,Open Simonson Jazz,Leann Gioia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6751&classDate=11/3/2023&clsLoc=1,2023-11-03,Jazz
Peridance,10:00:00,Adv Ballet,Igal Perry,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5028&classDate=11/3/2023&clsLoc=1,2023-11-03,Ballet
Gibney,10:00:00,Ballet,Nina Goldman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12894&classDate=11/3/2023&clsLoc=1,2023-11-03,Ballet
BAE,10:00:00,Intro To Ballet,Marsha Knight,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7934&classDate=11/3/2023&clsLoc=1,2023-11-03,Ballet
Gibney,10:00:00,Contemp,Marion Spencer,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12984&classDate=11/3/2023&clsLoc=1,2023-11-03,Contemporary/Modern
