Studio,Start time,,Classes,Teacher,Room,Duration
Ballet Arts,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2372&classDate=3/7/2024&clsLoc=1,IN-Studio: OPEN LEVEL BALLET,Yumiko Niimi,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
Ballet Arts,11:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2387&classDate=3/7/2024&clsLoc=1,IN-Studio: INTERMEDIATE Ballet,Noriko Hara,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
Ballet Arts,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1153&classDate=3/7/2024&clsLoc=1,IN-Studio: INTERMEDIATE Ballet,Anna Fateeva,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
Ballet Arts,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2393&classDate=3/7/2024&clsLoc=1,IN-Studio: ADVANCED INTERMEDIATE Ballet,François Perron,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
Ballet Arts,4:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2424&classDate=3/7/2024&clsLoc=1,IN-Studio: CONTEMPORARY,Danita Shaheen,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
Ballet Arts,5:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2271&classDate=3/7/2024&clsLoc=1,IN-Studio: THEATER DANCE REPERTORY Live!,Stephen Reed,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
Ballet Arts,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1157&classDate=3/7/2024&clsLoc=1,IN-Studio: BEGINNER Ballet,Richard Marsden,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
