Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8496&classDate=10/11/2023&clsLoc=1,Online: GRL GVNG | XG (Part 2),Winnie Chung,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8527&classDate=10/11/2023&clsLoc=1,Online: Do Not Touch | MISAMO (Part 2),Maylin Ramos,none,1 hour & 20 minutes
