Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8980&classDate=1/24/2024&clsLoc=1,In-StudioM: MANIAC | VIVIZ (Part 3),Maylin Ramos,Manhattan,1 hour
ILoveDance,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6064&classDate=1/24/2024&clsLoc=1,In-StudioM: Adv Beg Choreography,Alice Wu,Manhattan,1 hour &20 minutes
