Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8997&classDate=1/24/2024&clsLoc=1,In-StudioNJ: Crazy Form | Ateez (Part 4),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9018&classDate=1/24/2024&clsLoc=1,In-StudioNJ: HARD | SHINee (Part 2),Ness Martinez,Fort Lee Studio 1,1 hour &20 minutes
