BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18329&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
Taylor School,10:00:00,Master Class Series,Grace Whitworth (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3604&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
BDC,10:30:00,Beg Hip-Hop,AntBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18175&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
Peridance,11:30:00,Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6752&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
BDC,12:00:00,Beg Jazz Funk,Chio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18161&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
Peridance,13:00:00,Beg Waacking,Princess Lockerooo,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5471&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
BDC,13:30:00,Adv Beg Hip-Hop,AntBoogie (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18208&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
BDC,15:00:00,Adv Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18380&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
PMT,15:00:00,Int Grooves And Execution,Mini Zhang,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3398&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
Brickhouse,15:30:00,Street Jazz Int/Adv,Roy Garzon (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7719&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
Peridance,15:45:00,Int Choreo,Jason Diaz (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6676&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
BDC,16:30:00,Int Adv Street Jazz,Neil Schwartz,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18195&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
PMT,16:30:00,Adv Choreo,John John Tarrayo,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3399&classDate=9/29/2023&clsLoc=1,2023-09-29,Street/Choreography
