Studio,Start time,,Classes,Teacher,Duration
Cumbe Dance Center,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4026&classDate=5/6/2024&clsLoc=1,Afro-Haitian Dance [Beg. Level],Julio Jean,1 hour &30 minutes
Cumbe Dance Center,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4213&classDate=5/6/2024&clsLoc=1,Intermediate Sabar,Babacar M'Baye,1 hour &30 minutes
