Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:00:00,Puppet Show | Xg Part 1,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8659&classDate=11/7/2023&clsLoc=1
ILD Queens,19:30:00,Get A Guitar | Riize Part 1,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8667&classDate=11/7/2023&clsLoc=1
