Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,none,In-StudioQ: New Dance | XG (Part 4),Cancelled Today,none,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,none,In-StudioQ: Baggy Jeans | NCT U (Part 4),Cancelled Today,none,1 hour & 20 minutes
