Studio,Start time,,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,8:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7909&classDate=4/1/2024&clsLoc=1,LIVE-STREAM Mat Pilates Class,Phoebe Higgins,none,none,1 hour
Ballet Academy East,11:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7910&classDate=4/1/2024&clsLoc=1,LIVE-STREAM Mat Pilates Class,Vanessa Martínez de Baños,none,none,1 hour
Ballet Academy East,11:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7984&classDate=4/1/2024&clsLoc=1,LIVE-STREAMING Advanced Beginner Ballet,Julie Voshell,none,none,1 hour &30 minutes
Ballet Academy East,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=8003&classDate=4/1/2024&clsLoc=1,LIVE-STREAM Intermediate Ballet,Justin Sherwood,none,none,1 hour &30 minutes
Ballet Academy East,6:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7952&classDate=4/1/2024&clsLoc=1,LIVE-STREAM Basic Beginner Ballet,Julie Voshell,none,none,1 hour &30 minutes
Ballet Academy East,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7985&classDate=4/1/2024&clsLoc=1,LIVE-STREAMING Advanced Beginner Ballet,Maximilien Baud,none,none,1 hour &30 minutes
Ballet Academy East,7:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7918&classDate=4/1/2024&clsLoc=1,LIVE-STREAM Stretch & Strengthen,Julie Voshell,none,none,1 hour
