Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,9:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18922&classDate=1/16/2024&clsLoc=1,IN-PERSON: All Levels HEELS FOUNDATIONS & TECHNIQUES with Sissa Strain,Sissa Strain,Studio 2,1 hour &30 minutes
Broadway Dance Center,9:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18769&classDate=1/16/2024&clsLoc=1,IN-PERSON: Adv Beg BALLET with Luis Villar,Luis Villar,Studio 1,1 hour &30 minutes
Broadway Dance Center,9:00 am EST,none,IN-PERSON: Basic THEATER with Melodye Redding,Canceled Today,none,1 hour &30 minutes
Broadway Dance Center,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18109&classDate=1/16/2024&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY with Eric Campros,Eric Campros,Studio 3,1 hour &30 minutes
Broadway Dance Center,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18691&classDate=1/16/2024&clsLoc=1,IN-PERSON: Adv Beg THEATER with Jason Wise,Jason Wise,Studio 1,1 hour &30 minutes
Broadway Dance Center,11:00 am EST,none,Ed Dept Technique w/ Cornelius Carter,ProSem Master,CTP,1 hour &30 minutes
Broadway Dance Center,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18788&classDate=1/16/2024&clsLoc=1,IN-PERSON: Beg BROADWAY JAZZ with Sue Samuels,Sue Samuels,Studio 2,1 hour &30 minutes
Broadway Dance Center,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18220&classDate=1/16/2024&clsLoc=1,IN-PERSON: Beg TAP with Doug Shankman,Doug Shankman,Studio B,1 hour &30 minutes
Broadway Dance Center,1:30 pm EST,none,Ed Dept Injury Prevention,ProSem Master,CTP,1 hour &30 minutes
Broadway Dance Center,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18711&classDate=1/16/2024&clsLoc=1,IN-PERSON: Basic BALLET with Dorit Koppel,Dorit Koppel,Studio 1,1 hour &30 minutes
Broadway Dance Center,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18757&classDate=1/16/2024&clsLoc=1,IN-PERSON: Beg JAZZ with Heather Rigg,Heather Rigg,Studio A,1 hour &30 minutes
Broadway Dance Center,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18202&classDate=1/16/2024&clsLoc=1,IN-PERSON: Adv Beg TAP with April Cook,Rashaan James (2),Studio B,1 hour &30 minutes
Broadway Dance Center,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18822&classDate=1/16/2024&clsLoc=1,IN-PERSON: Beg THEATER with Marjorie Failoni,Marjorie Failoni,Studio 2,1 hour &30 minutes
Broadway Dance Center,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18796&classDate=1/16/2024&clsLoc=1,IN-PERSON: Int CONTEMPORARY with Michaela McGowan,Michaela McGowan,Studio 1,1 hour &30 minutes
Broadway Dance Center,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18883&classDate=1/16/2024&clsLoc=1,IN-PERSON: Adv Beg STREET JAZZ with Neil Schwartz,"Joanna Numata, Carlos Neto, and Maria Cherniske (3)",Studio 1,1 hour &30 minutes
Broadway Dance Center,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18178&classDate=1/16/2024&clsLoc=1,IN-PERSON: Beg TAP with Brent McBeth,Brent McBeth,Studio B,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18117&classDate=1/16/2024&clsLoc=1,IN-PERSON: Adv Beg TAP with Ray Hesselink,Ray Hesselink,Studio B,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18668&classDate=1/16/2024&clsLoc=1,IN-PERSON: Beg THEATER with Josh Walden,Josh Walden,Studio 2,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18877&classDate=1/16/2024&clsLoc=1,IN-PERSON: Int Adv HIP-HOP with David Thomas,David Thomas,Studio 3,1 hour &30 minutes
Broadway Dance Center,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18813&classDate=1/16/2024&clsLoc=1,IN-PERSON: All Levels AFRO DANCE CLASS with Judith McCarty,Judith McCarty,Studio 2,1 hour &30 minutes
Broadway Dance Center,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18907&classDate=1/16/2024&clsLoc=1,IN-PERSON: Int Adv STREET JAZZ with Candace Brown,Esosa Oviasu (5),Studio 1,1 hour &30 minutes
Broadway Dance Center,9:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18819&classDate=1/16/2024&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY with Alex Mitchell,Gina Menichino (6),Studio A,1 hour &30 minutes
Broadway Dance Center,9:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18847&classDate=1/16/2024&clsLoc=1,IN-PERSON: All Levels CABARET BURLESQUE with Nathalie Marrable,Sarah Tracy (7),Studio 3,1 hour &30 minutes
