Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9311&classDate=3/28/2024&clsLoc=1,In-StudioQ: SMART | LE SSERAFIM (Part 4),Winnie Chung,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9267&classDate=3/28/2024&clsLoc=1,In-StudioQ: Killin' It | P1Harmony (Part 4),Ying Dong,Flushing,1 hour &20 minutes
