Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/aEinMovJsxU5Uso8l3ev,All Levels Flexn,Cal Hunt
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/mgtYIFCQLqs7CtVBf6Az,Beg/Adv. Beg. Street Styles Choreography,Jillian Roberts
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/kay41ZNfqBnjbOEfdLPv,All Levels JerZ,E Skilllz
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/3ZbQbnrPXJLWx1eGE7bY,Int./Adv. Choreography,Minh Nguyen
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/b3G72wpjohrvOukVuKk0,"""Every Thursday"" Open Freestyle Session","8-Legx & CJ & Darien Van Rensalier & Paco ""Hopskotch"" Valencia & E Skilllz"
