Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,9:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9244&classDate=3/28/2024&clsLoc=1,In-StudioNJ: Kpop Diet Dance,Min Seon Kim,Fort Lee Studio 1,1 hour
ILoveDance,4:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9387&classDate=3/28/2024&clsLoc=1,In-StudioNJ: Kids Kpop (9 - 12 years old),Maylin Ramos,Fort Lee Studio 1,1 hour
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9399&classDate=3/28/2024&clsLoc=1,In-StudioNJ: EASY | LE SSERAFIM (Part 4),Maylin Ramos,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8436&classDate=3/28/2024&clsLoc=1,In-StudioNJ: Adv Beg Choreography,Alice Wu,Fort Lee Studio 1,1 hour &20 minutes
