Studio,Start time,Sign up,Classes,Instructor
Modega,5:30 PM EDT • (60 min),https://sutrapro.com/modega/checkout/uhS84kOL4tJqMhTT1GmP,Strength and Flexibility (Bella Body Technique),Sofia Mahdavi
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/qFgDlt2pKJsGT8htWq73,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/9IMLNlcPqFn8ym1r6JZo,All Levels Waacking,Zenta
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/xKf9LA0nK4j6mgIJQSWS,Intermediate House,Huu Rock
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/MPV8wOyYTr887Rdn8MKm,Beg./Adv. Beg. Choreography,Edson Maldonado
