Studio,Start time,Sign up,Classes,Teacher,Assistant,Musician,Duration
Taylor School,10:00 am  EDT,none,Professional Level Taylor Modern,Christina Lynch Markham (1),none,Mal Stein,1 hour & 30 minutes
