Studio,Start time,Sign up,Classes,Teacher,Duration
Hive Dance NJ,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2265&classDate=10/2/2023&clsLoc=1,Advanced Choreography (Adults 17+),Dino Principe,1 hour & 15 minutes
Hive Dance NJ,8:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2266&classDate=10/2/2023&clsLoc=1,Advanced Choreography (Adults 17+),Sam Javier,1 hour & 15 minutes
