Studio,Start time,Sign up,Classes,Teacher,Duration
Brickhouse,3:00 pm  EDT,none,Choreography (Int/Adv),Eric Delgado,1 hour & 30 minutes
Brickhouse,4:30 pm  EDT,none,Contemporary Fusion (Int/Adv),Dexter Da Rocha,1 hour & 30 minutes
Brickhouse,6:00 pm  EDT,none,GeNex (Private),Kelly Peters,2 hours
Brickhouse,8:00 pm  EDT,none,MiXrz Company Rehearsal (Private),Dani & Dom Russo,2 hours
