Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,5:00 pm  EDT,none,In-StudioM: Int/Adv Choreography,Candace Brown,Manhattan,1 hour & 20 minutes
ILoveDance,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6782&classDate=10/2/2023&clsLoc=1,In-StudioM: Basic Hip Hop Fundamentals,Ness Martinez,none,1 hour & 20 minutes
ILoveDance,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=5857&classDate=10/2/2023&clsLoc=1,In-StudioM: Beg House,Huu Rock,none,1 hour & 20 minutes
