Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8659&classDate=11/7/2023&clsLoc=1,In-StudioQ: Puppet Show | XG (Part 1),Maylin Ramos,Flushing,1 hour & 20 minutes
ILoveDance,7:30 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8667&classDate=11/7/2023&clsLoc=1,In-StudioQ: Get A Guitar | RIIZE (Part 1),Ness Martinez,Flushing,1 hour & 20 minutes
