Studio,Start time,Sign up,Classes,Instructor
Modega,5:30 PM EST • (60 min),https://sutrapro.com/modega/checkout/BxevV3OlUsVSRBfrJTp5,Strength and Flexibility (Bella Body Technique),Sofia Mahdavi
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/Bom77KqRpfXCjX9bhbnZ,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/R73xjMYMqgcjS8KNj1ds,All Levels Waacking,Zenta
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/0HNylAAdMmacVVjAPrpP,Beg./Adv. Beg. Choreography,Edson Maldonado
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/7CMoaSAU0O3FEYaUnEkR,Intermediate House,Huu Rock
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/19epuLprHS9gtBkKhWgi,"Open ""Modega"" Session",Huu Rock
