Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,08:00:00,Mat Pilates Class,Phoebe Higgins,none,2024-02-05,Additional Disciplines
Mark Morris,09:00:00,Gaga/People,Ohad Mazor *GAGA  (1),none,2024-02-05,Contemporary/Modern
BDC,09:00:00,Basic Hip-Hop,Tweetboogie,none,2024-02-05,Street/Choreography
Mark Morris,09:00:00,Gyrokinesis,Alexandra *Berger,none,2024-02-05,Additional Disciplines
BDC,09:00:00,Adv Beg Contemp Jazz,Lorena Cobos (1),none,2024-02-05,Contemporary/Modern
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-02-05,Ballet
Steps,09:00:00,Beg Ballet,Kathy Sullivan,none,2024-02-05,Ballet
BDC,09:00:00,Basic Ballet,Michael Cusumano,none,2024-02-05,Ballet
Steps,09:15:00,Gyrokinesis,Christa Thiesing,none,2024-02-05,Additional Disciplines
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2024-02-05,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-02-05,Ballet
Peridance,09:30:00,Open Body Maintenance Training,Roukijah “NutellaK” Rooks,none,2024-02-05,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,Laura Kaufman (1),none,2024-02-05,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-02-05,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-02-05,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Alex Clayton (1),none,2024-02-05,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-02-05,Ballet
Peridance,10:00:00,Open Simonson Jazz,Leann Gioia,none,2024-02-05,Jazz
BAE,10:00:00,Intro To Ballet,William Waldinger,none,2024-02-05,Ballet
Gibney,10:00:00,Contemp 2Nd Best Dance Company At 280,Hannah Garner,none,2024-02-05,Contemporary/Modern
Gibney,10:00:00,Adv Ballet,Elisa Clark,none,2024-02-05,Ballet
Steps,10:00:00,Rommett Floor Barre,Jodi Moccia,none,2024-02-05,Ballet
Steps,10:15:00,Ballet Workout,Kate Stephan,none,2024-02-05,Ballet
Mark Morris,10:15:00,Cunningham Technique Open Class,Kimberly Bartosik *Cunningham  (2),none,2024-02-05,Contemporary/Modern
BDC,10:30:00,Beg Hip-Hop,Paolo Slice Penala,none,2024-02-05,Street/Choreography
BAE,10:30:00,Beg Ballet,Shirley Bassat,none,2024-02-05,Ballet
BDC,10:30:00,Beg Ballet,Michele Moreno,none,2024-02-05,Ballet
BDC,10:30:00,Basic Theater,Avital Asuleen,none,2024-02-05,Theater
BDC,10:30:00,Int Contemp,Blue,none,2024-02-05,Contemporary/Modern
Steps,10:45:00,Adv/Beg Ballet,Kathy Sullivan,none,2024-02-05,Ballet
BAE,11:00:00,Mat Pilates Class,Vanessa Martínez de Baños,none,2024-02-05,Additional Disciplines
BDC,11:00:00,All Levels Pilates,Linda Farrell,none,2024-02-05,Additional Disciplines
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,none,2024-02-05,Ballet
Peridance,11:30:00,Open Emergent Improvisation,Uila Marx (1),none,2024-02-05,Additional Disciplines
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-02-05,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-02-05,Ballet
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,none,2024-02-05,Ballet
Peridance,11:30:00,Adv Contemp,Elisabetta Minutoli,none,2024-02-05,Contemporary/Modern
Steps,11:45:00,Int/Adv Jazz Technique,Camden Loeser,none,2024-02-05,Jazz
Steps,11:45:00,Int/Adv Contemp,Max Stone,none,2024-02-05,Contemporary/Modern
BDC,12:00:00,Beg Theater,Sarah Juliet Shaw (2),none,2024-02-05,Theater
BDC,12:00:00,Adv Beg Tap,Jill Kenney,none,2024-02-05,Tap
Peridance,12:00:00,Open Yoga,Sarah Iguchi,none,2024-02-05,Additional Disciplines
Mark Morris,12:00:00,Beg Modern,Nicole *Philippidis,none,2024-02-05,Contemporary/Modern
Gibney,12:00:00,Embodiment Through Dance Movement Therapy At 280,Giulia Carotenuto,none,2024-02-05,Additional Disciplines
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2024-02-05,Ballet
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,none,2024-02-05,Ballet
BAE,12:00:00,Int Ballet,Justin Sherwood,none,2024-02-05,Ballet
Steps,12:00:00,Beg Tap,Germaine Goodson,none,2024-02-05,Tap
BDC,12:00:00,Adv Beg Hip-Hop,AntBoogie,none,2024-02-05,Street/Choreography
Gibney,12:00:00,Contemp,Kevin Pajarillaga,none,2024-02-05,Contemporary/Modern
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2024-02-05,Contemporary/Modern
Steps,12:00:00,Pilates Mat,Laura Shapiro (2),none,2024-02-05,Additional Disciplines
Steps,12:30:00,Beg Theater Jazz,Krystyna Resavy,none,2024-02-05,Theater
Steps,12:45:00,Basic Tap,Sydney Burtis,none,2024-02-05,Tap
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-02-05,Ballet
Peridance,13:00:00,Int Ballet,Gabrielle Lamb,none,2024-02-05,Ballet
Peridance,13:00:00,Adv Perforce Groove,Kendrick Samuel,none,2024-02-05,Additional Disciplines
Peridance,13:00:00,Open Pilates,Yuki Hasegawa,none,2024-02-05,Additional Disciplines
Peridance,13:00:00,Int Contemp,Gina Menichino,none,2024-02-05,Contemporary/Modern
Steps,13:15:00,Int/Adv Theater Dance,Marc Kimelman,none,2024-02-05,Theater
BDC,13:30:00,Adv Beg Contemp,Jaclyn Walsh,none,2024-02-05,Contemporary/Modern
Steps,13:30:00,Int Jazz,Christine Cornish,none,2024-02-05,Jazz
BDC,13:30:00,Beg Jazz,Sheila Barker,none,2024-02-05,Jazz
BDC,13:30:00,Int Theater,Lizz Picini,none,2024-02-05,Theater
Steps,13:30:00,Lastics Stretch,Cancelled Today,none,2024-02-05,Additional Disciplines
Steps,13:30:00,Int Precision Jazz,Kenna Morris Garcia,none,2024-02-05,Jazz
BDC,13:30:00,Basic Tap,Brent McBeth,none,2024-02-05,Tap
BDC,13:30:00,Basic Hip-Hop,Geheny Rivera,none,2024-02-05,Street/Choreography
Steps,13:45:00,Adv/Beg Tap,Germaine Goodson,none,2024-02-05,Tap
Gibney,14:00:00,Melt Method At 280,Claudia Brown,none,2024-02-05,Additional Disciplines
Steps,14:15:00,Int Tap,Sydney Burtis,none,2024-02-05,Tap
Peridance,14:30:00,Int Contemp,Rachel Hettinger,none,2024-02-05,Contemporary/Modern
Peridance,14:30:00,Beg Graham,Caterina Rago,none,2024-02-05,Contemporary/Modern
Ballet Arts,14:30:00,Adv Beg Ballet,Kate Loh,none,2024-02-05,Ballet
Peridance,14:30:00,Open House,Ejoe Wilson,none,2024-02-05,Street/Choreography
Steps,14:30:00,Basic Graham Based Modern,Lindsay Poulis,none,2024-02-05,Contemporary/Modern
Steps,14:30:00,Int Ballet,Kurt Froman,none,2024-02-05,Ballet
BDC,15:00:00,Adv Beg Street Jazz,Bo Belza,none,2024-02-05,Street/Choreography
Brickhouse,15:00:00,Choreo Int/Adv,Eric Delgado,none,2024-02-05,Street/Choreography
BDC,15:00:00,Adv Beg Ballet,Deanna Doyle,none,2024-02-05,Ballet
BDC,15:00:00,Beg Contemp,Eric Campros,none,2024-02-05,Contemporary/Modern
BDC,15:00:00,Beg Mechanics Of Tap,Ja'Bowen Dixon,none,2024-02-05,Tap
Steps,15:00:00,Int/Adv Contemp Ballet,Nicholas Korkos,none,2024-02-05,Ballet
BDC,15:00:00,Int Adv Jazz,Debbie Roshe,none,2024-02-05,Jazz
Steps,15:00:00,Int Jazz,Adrian Lee,none,2024-02-05,Jazz
Steps,15:15:00,Adv/Int Jazz,Chip Abbott,none,2024-02-05,Jazz
Steps,15:30:00,Basic Tap,Germaine Goodson,none,2024-02-05,Tap
Peridance,16:00:00,Int Theater,Diego Funes,none,2024-02-05,Theater
Peridance,16:00:00,Beg Found Of Hip Hop,TweetBoogie _,none,2024-02-05,Street/Choreography
Ballet Arts,16:00:00,Int Ballet,Noriko Hara,none,2024-02-05,Ballet
Cre8ivity NJ,16:00:00,Pilates Conditioning & Stretch For Dancers Int And Up Ages 10+,Gianna Caridi,none,2024-02-05,Additional Disciplines
Gibney,16:00:00,Emergent Improvisation,Uila Marx,none,2024-02-05,Additional Disciplines
BDC,16:30:00,Adv Beg Turns And Technique,Ali Koinoglou,none,2024-02-05,Additional Disciplines
BDC,16:30:00,Int Adv Hip-Hop,Ness Martinez (4),none,2024-02-05,Street/Choreography
Brickhouse,16:30:00,Street Jazz Int/Adv,James Alonzo,none,2024-02-05,Street/Choreography
Steps,16:30:00,Adv/Beg Theater Jazz,John Leggio,none,2024-02-05,Theater
BDC,16:30:00,Beg Ballet,Dorit Koppel,none,2024-02-05,Ballet
BDC,16:30:00,Int Adv Theater,Ehizoje Azeke (3),none,2024-02-05,Theater
BDC,16:30:00,Int Tap,Ray Hesselink,none,2024-02-05,Tap
Cre8ivity NJ,16:45:00,Int/Adv Contemp/Lyrical Ages 13+,Kaitlyn Soloway,none,2024-02-05,Contemporary/Modern
Steps,16:45:00,Adv/Int Ballet,Espen Giljane,none,2024-02-05,Ballet
