Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9688&classDate=5/1/2024&clsLoc=1,Online: Magnetic | ILLIT (Part 1),Winnie Chung,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9734&classDate=5/1/2024&clsLoc=1,Online: Midas Touch | KISS OF LIFE (Part 1),Eunice Shin,none,1 hour &20 minutes
