Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,09:00:00,Basic Beg Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7827&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
BDC,09:00:00,Adv Beg Ballet,Luis Villar,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18320&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
Steps,09:00:00,Int Ballet,Cave,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147082816&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7849&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
ILD NJ,09:30:00,Kpop Diet Dance,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=6771&classDate=9/14/2023&clsLoc=1,2023-09-14,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6672&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086997&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2372&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
Steps,10:00:00,Beg Jazz,Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087768&classDate=9/14/2023&clsLoc=1,2023-09-14,Jazz
Gibney,10:00:00,Contemp Release,Wesley Ensminger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12880&classDate=9/14/2023&clsLoc=1,2023-09-14,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6797&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
Peridance,10:00:00,Int Movement Fundamentals,Assaf Salhov,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6744&classDate=9/14/2023&clsLoc=1,2023-09-14,Additional Disciplines
Mark Morris,10:00:00,Beg Ballet,Tristan Grannum,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=5533&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
Peridance,10:00:00,Open Dance Theater,Anabella Lenzu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6743&classDate=9/14/2023&clsLoc=1,2023-09-14,Theater
The Taylor School,10:00:00,Professional Level Taylor Modern,Laura Halzack (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3563&classDate=9/14/2023&clsLoc=1,2023-09-14,Contemporary/Modern
Gibney,10:00:00,Super Chill Ballet,Doron Perk,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12810&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087080&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
Steps,10:30:00,Rommett Floor Barre,Wesley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087081&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
BDC,10:30:00,Beg Hip-Hop,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18309&classDate=9/14/2023&clsLoc=1,2023-09-14,Street/Choreography
BDC,10:30:00,Adv Beg Contemp,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18110&classDate=9/14/2023&clsLoc=1,2023-09-14,Contemporary/Modern
BDC,10:30:00,Int Tap,Danny Gardner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18345&classDate=9/14/2023&clsLoc=1,2023-09-14,Tap
BDC,10:30:00,Int Ballet,Jamie Salmon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18147&classDate=9/14/2023&clsLoc=1,2023-09-14,Ballet
