Studio,Start time,Classes,Instructor,Sign up
Cumbe,19:00:00,Roots Of Samba Series Special Workshop,Quenia Ribeiro,none
Cumbe,18:45:00,Rabòdayfit All Levels,Robenson Mathurin,none
