Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6638&classDate=4/4/2024&clsLoc=1,In-StudioM: Kpop Diet Dance,DJ McIver,none,1 hour
ILoveDance,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9428&classDate=4/4/2024&clsLoc=1,In-StudioM: plot twist | TWS (Part 1),Ness Martinez,none,1 hour &20 minutes
ILoveDance,7:40 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9488&classDate=4/4/2024&clsLoc=1,In-StudioM: ONE SPARK | TWICE (Part 1),Eunice Shin,Manhattan,1 hour &20 minutes
ILoveDance,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6048&classDate=4/4/2024&clsLoc=1,In-StudioM: Beg Hip Hop Choreography,Ness Martinez,none,1 hour &20 minutes
