Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8353&classDate=9/26/2023&clsLoc=1,In-StudioQ: Cake | ITZY (Part 4),Winnie Chung,Flushing,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8358&classDate=9/26/2023&clsLoc=1,In-StudioQ: ISTJ | NCT DREAM (Part 4),Fernando Farias,Flushing,1 hour & 20 minutes
