Studio,Start time,,Classes,Teacher,Duration
Sass Class,11:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=789&classDate=4/6/2024&clsLoc=1,Empowered Expression™,Brynlie,1 hour
Sass Class,11:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=876&classDate=4/6/2024&clsLoc=1,Reggaeton,Valeria,1 hour
Sass Class,12:40 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=790&classDate=4/6/2024&clsLoc=1,Sassy Jazz,Gabby (2),1 hour
Sass Class,12:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=721&classDate=4/6/2024&clsLoc=1,Sexy Stilettos®,Kiersten,1 hour
Sass Class,1:50 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=877&classDate=4/6/2024&clsLoc=1,Stretch & Strength,Gabby (3),1 hour
Sass Class,2:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=615&classDate=4/6/2024&clsLoc=1,Chairography™,Tony,1 hour
Sass Class,3:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=842&classDate=4/6/2024&clsLoc=1,Sexy Stilettos®,Gabby,1 hour
