Studio,Start time,,Classes,Teacher,Duration
Brickhouse,10:00 am EDT,none,MiXrz Company Rehearsal (Private),Dani & Dom Russo,2 hours
Brickhouse,12:00 pm EDT,none,X Factory Training (Private),Kelly Peters,3 hours
Brickhouse,3:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8062&classDate=4/6/2024&clsLoc=1,Pop Up - Hip Hop,Ashley Cruz,1 hour &30 minutes
Brickhouse,5:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7978&classDate=4/6/2024&clsLoc=1,House (Int),Jungle . (3),1 hour &30 minutes
Brickhouse,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7993&classDate=4/6/2024&clsLoc=1,Chicago Footwork (open level),Ant & Tal .,1 hour &30 minutes
