Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:00:00,New Dance | Xg Part 5,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8515&classDate=11/2/2023&clsLoc=1
ILD Queens,19:30:00,Baggy Jeans | Nct U Part 5,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8481&classDate=11/2/2023&clsLoc=1
