Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Grl Gvng | Xg Part 3,Regina Lustre,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8592&classDate=10/20/2023&clsLoc=1
ILD NJ,19:30:00,Baggy Jeans | Nct U Part 3,Fernando Farias,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8614&classDate=10/20/2023&clsLoc=1
