Studio,Start time,Classes,Instructor,Sign up
ILD NYC,18:30:00,New Dance | Xg Part 3,MJ Choi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8547&classDate=10/20/2023&clsLoc=1
ILD NYC,20:00:00,Baggy Jeans | Nct U Part 3,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8555&classDate=10/20/2023&clsLoc=1
ILD NYC,20:00:00,Do Not Touch | Misamo Part 3,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8579&classDate=10/20/2023&clsLoc=1
