Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:00:00,New Dance | Xg Part 2,MJ Choi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8510&classDate=10/12/2023&clsLoc=1
ILD Queens,19:30:00,Baggy Jeans | Nct U Part 2,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8467&classDate=10/12/2023&clsLoc=1
