Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:00:00,Whistle | Blackpink One Day,Eunice Shin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8333&classDate=8/30/2023&clsLoc=1
ILD Queens,19:30:00,Tgif | Xg One Day,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8324&classDate=8/30/2023&clsLoc=1
