Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Beg Ballet,Ted Keener,none,2023-12-13,Ballet
Steps,09:00:00,Open Yoga For Dancers,Dober,none,2023-12-13,Additional Disciplines
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat (6),none,2023-12-13,Ballet
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none,2023-12-13,Contemporary/Modern
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2023-12-13,Additional Disciplines
Steps,09:00:00,Beg Ballet,Sullivan,none,2023-12-13,Ballet
BDC,09:00:00,Ed Dept Partnering,ITP Master Class,none,2023-12-13,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2023-12-13,Ballet
Peridance,09:30:00,Open Body Maintenance Training,Roukijah “NutellaK” Rooks,none,2023-12-13,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (1),none,2023-12-13,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2023-12-13,Ballet
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none,2023-12-13,Ballet
BAE,10:00:00,Beg Ballet,Julie Voshell,none,2023-12-13,Ballet
Steps,10:00:00,Adv/Int Ballet,Loh (2),none,2023-12-13,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2023-12-13,Ballet
Peridance,10:00:00,Int Contemp,Mike Esperanza (1),none,2023-12-13,Contemporary/Modern
Gibney,10:00:00,Pro Ballez,Katy Pyle,none,2023-12-13,Ballet
Steps,10:00:00,Adv/Beg Tap,Ponza,none,2023-12-13,Tap
Gibney,10:00:00,Modernish Technique,Bradley Beakes,none,2023-12-13,Contemporary/Modern
Steps,10:00:00,Open Pilates,Ross,none,2023-12-13,Additional Disciplines
Taylor School,10:00:00,Professional Level Taylor Modern,John Harnage (3),none,2023-12-13,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Janet Charleston *Cunningham  (4),none,2023-12-13,Contemporary/Modern
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2023-12-13,Street/Choreography
BDC,10:30:00,Int Ballet,Deanna Doyle,none,2023-12-13,Ballet
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2023-12-13,Tap
BDC,10:30:00,Basic Theater,Morgan Rose,none,2023-12-13,Theater
