Studio,Start time,Classes,Instructor,Sign up
Ailey,10:00:00,Abs Beg Ballet,Sean Kelly (1),none
Ailey,11:15:00,Zumba Fitness,Carlos Chavez (2),none
Ailey,14:00:00,Beg Hip-Hop,Yancy Greene (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824732&classDate=11/25/2023&clsLoc=1
Ailey,15:30:00,Abs Beg Hip-Hop,Robin Dunn,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825222&classDate=11/25/2023&clsLoc=1
Ailey,15:30:00,Beg Ballet,Ronald Alexander,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824718&classDate=11/25/2023&clsLoc=1
Ailey,10:00:00,Masala Bhangra,Sarina Jain,none
Ailey,12:30:00,Beg Horton,Cheryl Rowley-Gaskins,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824737&classDate=11/25/2023&clsLoc=1
Ailey,14:30:00,Beg Limón,Cancelled Today,none
Ailey,15:30:00,Adv Beg Ny Style Mambo,Katherine Jimenez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825461&classDate=11/25/2023&clsLoc=1
Ailey,16:00:00,Vogue Basics,José Lapaz-Rodriguez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826454&classDate=11/25/2023&clsLoc=1
