Studio,Start time,Classes,Instructor,Sign up
BDC,10:30:00,Adv Beg Ballet,Sarah Simon Wolff,none
BDC,11:00:00,Adv Beg Theater,Natalie Malotke,none
BDC,12:00:00,Basic Ballet,Jessica Epting,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18539&classDate=11/25/2023&clsLoc=1
BDC,12:30:00,Int Adv Contemp,Vivake Khamsingsavath,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18722&classDate=11/25/2023&clsLoc=1
BDC,12:30:00,Int Theater,Marc Kimelman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18619&classDate=11/25/2023&clsLoc=1
BDC,14:00:00,Adv Beg Jazz Fusion,Michelle Barber,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18126&classDate=11/25/2023&clsLoc=1
BDC,14:00:00,Stretch & Strengthen,Alyssa Click,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18624&classDate=11/25/2023&clsLoc=1
BDC,15:30:00,Basic Ballet,Cara Leggio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18736&classDate=11/25/2023&clsLoc=1
BDC,15:30:00,Int Adv Theater,Harry Francis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18606&classDate=11/25/2023&clsLoc=1
BDC,16:30:00,Basic Tap,Oren Korenblum,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18472&classDate=11/25/2023&clsLoc=1
BDC,17:00:00,Beg Ballet,Luis Villar (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18214&classDate=11/25/2023&clsLoc=1
BDC,18:00:00,Beg Tap,Sheila Pomroy (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18334&classDate=11/25/2023&clsLoc=1
BDC,18:30:00,Adv Contemp Lyrical,Derek Piquette,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18632&classDate=11/25/2023&clsLoc=1
BDC,20:00:00,All Levels Restorative Meditation,Sarah Simon Wolff,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18768&classDate=11/25/2023&clsLoc=1
BDC,20:00:00,Int Street Jazz,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18310&classDate=11/25/2023&clsLoc=1
BDC,11:00:00,Adv Beg Contemp Jazz,Ashley Lynne King,none
BDC,11:00:00,Beg Jazz,Sheila Barker,none
BDC,12:00:00,Beg Tap,Canceled Today,none
BDC,12:30:00,Int Adv Jazz Technique,Harry Francis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18604&classDate=11/25/2023&clsLoc=1
BDC,13:30:00,Adv Beg Tap,Sheila Pomroy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18723&classDate=11/25/2023&clsLoc=1
BDC,14:00:00,Adv Beg Theater,Brandon Kelly,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18658&classDate=11/25/2023&clsLoc=1
BDC,14:00:00,Int Contemp Jazz,Mike Esperanza,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18627&classDate=11/25/2023&clsLoc=1
BDC,15:30:00,Beg Contemp,Elodie Dufroux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18751&classDate=11/25/2023&clsLoc=1
BDC,15:30:00,Int Jazz Fusion,Michelle Barber,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18128&classDate=11/25/2023&clsLoc=1
BDC,17:00:00,Adv Beg Jazz Funk,Chio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18163&classDate=11/25/2023&clsLoc=1
BDC,18:00:00,All Levels Afro'Dance,Regine Bellinger (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18389&classDate=11/25/2023&clsLoc=1
BDC,18:30:00,Adv Beg Hip-Hop,Chris Palacio (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18188&classDate=11/25/2023&clsLoc=1
BDC,18:30:00,Int Theater,Matthew Steffens,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18291&classDate=11/25/2023&clsLoc=1
BDC,20:00:00,Int Contemp Fusion,Dexter Da Rocha,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18460&classDate=11/25/2023&clsLoc=1
