Studio,Time,Classes,Instructor,Sign up,Date,Style
Mark Morris,13:30:00,Int Countertechnique,Francesca *Dominguez,none,2024-01-26,Additional Disciplines
Steps,13:30:00,Int Jazz,Plu Sayampol,none,2024-01-26,Jazz
BDC,13:30:00,Int Tap,Jill Kenney,none,2024-01-26,Tap
BDC,13:30:00,Adv Beg Hip-Hop,Paolo Slice Penala (1),none,2024-01-26,Street/Choreography
Gibney,14:00:00,Melt Method At 280,Claudia Brown,none,2024-01-26,Additional Disciplines
Steps,14:30:00,Basic Graham Based Modern,Reyes (3),none,2024-01-26,Contemporary/Modern
Steps,14:30:00,Int Ballet,Froman,none,2024-01-26,Ballet
Peridance,14:30:00,Beg Contemp Floorwork,Andrea Farley Shimota,none,2024-01-26,Contemporary/Modern
Peridance,14:30:00,Adv Contemp,Brice Mousset,none,2024-01-26,Contemporary/Modern
Steps,14:30:00,Int/Adv Rep Tap,Schwab,none,2024-01-26,Tap
Peridance,14:30:00,Open Dancehall,Korie Genius,none,2024-01-26,World
Steps,14:45:00,Beg Theater Dance,"Frazier, R.",none,2024-01-26,Theater
Ballet Arts,15:00:00,Adv Beg Ballet,Noriko Hara,none,2024-01-26,Ballet
Mark Morris,15:00:00,Morning Subsidy Any Classes From 9Am-3Pm,Various Morning Teaching Artists,none,2024-01-26,Additional Disciplines
BDC,15:00:00,Adv Beg House,Huu Rock,none,2024-01-26,Street/Choreography
BDC,15:00:00,Int Ballet,Kate Loh,none,2024-01-26,Ballet
BDC,15:00:00,Beg Broadway Tap,Deanna Doyle,none,2024-01-26,Tap
BDC,15:00:00,Int Adv Jazz,Debbie Roshe,none,2024-01-26,Jazz
Steps,15:00:00,Int/Adv Contemp Jazz,LaFleur,none,2024-01-26,Contemporary/Modern
PMT,15:00:00,Int Grooves And Execution,Mini Zhang,none,2024-01-26,Street/Choreography
BDC,15:00:00,Beg Contemp,Eric Campros,none,2024-01-26,Contemporary/Modern
Steps,15:15:00,Adv/Int Jazz,Abbott,none,2024-01-26,Jazz
Brickhouse,15:30:00,Street Jazz Int/Adv,Marlon Santana (2),none,2024-01-26,Street/Choreography
Peridance,15:45:00,Int Choreo,Ayumu Imazu,none,2024-01-26,Street/Choreography
Peridance,16:00:00,Int Contemp,Alexa Luke (2),none,2024-01-26,Contemporary/Modern
BDC,16:30:00,Int Adv Street Jazz,Youran Lee (3),none,2024-01-26,Street/Choreography
PMT,16:30:00,Rhythmatic House,Shan S,none,2024-01-26,Street/Choreography
BDC,16:30:00,Int Theater,Reed Luplau (4),none,2024-01-26,Theater
BDC,16:30:00,Int Contemp,Ali Koinoglou,none,2024-01-26,Contemporary/Modern
Steps,16:30:00,Int Tap,Galganni,none,2024-01-26,Tap
Ballet Arts,16:30:00,Pointe Class 1 Hour,Noriko Hara,none,2024-01-26,Ballet
BDC,16:30:00,Adv Beg Tap,Doug Shankman (2),none,2024-01-26,Tap
Steps,16:30:00,Int/Adv Contemp,Patrick Daniel,none,2024-01-26,Contemporary/Modern
BDC,16:30:00,Beg Ballet,Dorit Koppel,none,2024-01-26,Ballet
Steps,16:45:00,Int Modern/Horton,Maffei,none,2024-01-26,Contemporary/Modern
ILD Queens,16:45:00,Kids Kpop 8,Eunice Shin,none,2024-01-26,Additional Disciplines
Steps,17:00:00,Adv/Int Ballet,"Laverde Koenig, C. (1)",none,2024-01-26,Ballet
Brickhouse,17:00:00,Pop Up,Brandon Trent,none,2024-01-26,Street/Choreography
PJM,17:00:00,Open Heels,Saki,none,2024-01-26,Street/Choreography
Peridance,17:15:00,Open Afrobeats,Djoniba Mouflet,none,2024-01-26,World
Ballet Arts,17:30:00,Hip-Hop !,Kaori Hiwasa,none,2024-01-26,Street/Choreography
Peridance,17:30:00,Beg Found Of Hip Hop,Tomoe Beasty Carr,none,2024-01-26,Street/Choreography
Peridance,17:30:00,Beg Choreo,Amy Gatewood (3),none,2024-01-26,Street/Choreography
Modega,17:30:00,Int./Adv. Choreo,Masumi Kambayashi,https://sutrapro.com/modega/checkout/ZecN2LkUPfdsS35auv6k,2024-01-26,Street/Choreography
ILD Queens,18:00:00,New Jeans | Newjeans Part 2,Eunice Shin,none,2024-01-26,Additional Disciplines
PMT,18:00:00,Basic/Beg Hip Hop,Shoshanna Babitt (5),none,2024-01-26,Street/Choreography
Steps,18:00:00,Beg Tap,Ohr,none,2024-01-26,Tap
Steps,18:00:00,Adv Tap,Grant,none,2024-01-26,Tap
Ailey,18:00:00,Abs Beg Ballet,Ronald Alexander,none,2024-01-26,Ballet
BDC,18:00:00,Adv Beg Jazz Fusion,Michelle Barber,none,2024-01-26,Street/Choreography
Ailey,18:00:00,Beg Ny Style Mambo,Katherine Jimenez,none,2024-01-26,World
PMT,18:00:00,Adv. Beg. Contemp,Mica Butnar,none,2024-01-26,Contemporary/Modern
ILD NJ,18:00:00,Crazy Form | Ateez Part 4,Regina Lustre,none,2024-01-26,Additional Disciplines
BDC,18:00:00,Beg Tap,Mike Camire,none,2024-01-26,Tap
BDC,18:00:00,Basic Jumps And Turns,Stacie Webster,none,2024-01-26,Additional Disciplines
BDC,18:00:00,All Levels Dancehall,Korie Genius,none,2024-01-26,World
BDC,18:00:00,Basic Street Jazz,Q,none,2024-01-26,Street/Choreography
ATDF,18:15:00,Basic,Sandra Kluge,none,2024-01-26,Tap
Steps,18:15:00,Int Jazz,Karr (2),none,2024-01-26,Jazz
Steps,18:15:00,Open Hip Hop,Greene,none,2024-01-26,Street/Choreography
BAE,18:15:00,Int Ballet,Ginger Thatcher (9),none,2024-01-26,Ballet
ILD NYC,18:30:00,Born To Be | Itzy Part 4,Winnie Chung,none,2024-01-26,Additional Disciplines
Peridance,18:30:00,Open Haitian,Peniel Guerrier,none,2024-01-26,World
Ailey,18:30:00,Beg West African,Maguette Camara,none,2024-01-26,World
Brickhouse,18:30:00,Adv. Choreo,Sam Javier,none,2024-01-26,Street/Choreography
Mark Morris,18:30:00,Beg Tap,Yuka Kameda,none,2024-01-26,Tap
Ailey,18:30:00,Adv Beg Horton,Michael Snipe,none,2024-01-26,Contemporary/Modern
PJM,18:30:00,Beg Jazz Funk,Peter Chow,none,2024-01-26,Street/Choreography
Ailey,18:30:00,Beg Graham,Cancelled Today,none,2024-01-26,Contemporary/Modern
Steps,18:45:00,Beg/Int Ballet,Hara,none,2024-01-26,Ballet
Hive NJ,19:00:00,Pop-Up Workshop,Juwaan Walker,none,2024-01-26,Street/Choreography
Modega,19:00:00,Int./Adv. Choreo,Edson Maldonado,https://sutrapro.com/modega/checkout/9LoJONoA9ehy3wXkLNVy,2024-01-26,Street/Choreography
Ailey,19:00:00,Adv Beg Ballet,Mikhail Ilyin,none,2024-01-26,Ballet
Ailey,19:00:00,New Way Vogue,Rinor Zymberi (1),none,2024-01-26,Street/Choreography
Peridance,19:00:00,Beg Salsa Partnering,Baila Society,none,2024-01-26,World
Mark Morris,19:00:00,Open Level Hip-Hop,Danielle Criss,none,2024-01-26,Street/Choreography
Ailey,19:00:00,Beg Dunham,Marcea Daiter,none,2024-01-26,Contemporary/Modern
Mark Morris,19:00:00,Open Level West African,Ismael *Kouyate,none,2024-01-26,World
Ballet Arts,19:00:00,Beg Ballet,Kenny Larson,none,2024-01-26,Ballet
Peridance,19:15:00,Open Old Way Vogue,Paris Hairston,none,2024-01-26,Street/Choreography
ILD Queens,19:30:00,Iac | Viviz Part 3,Maylin Ramos,none,2024-01-26,Additional Disciplines
PMT,19:30:00,Intro To Contemp,Mack Pereira,none,2024-01-26,Contemporary/Modern
Ailey,19:30:00,Beg House,Gianna Theodore,none,2024-01-26,Street/Choreography
BDC,19:30:00,Basic Contemp Jazz,Stacie Webster,none,2024-01-26,Contemporary/Modern
BAE,19:30:00,Basic Beg Ballet,Hope Ruth,none,2024-01-26,Ballet
BAE,19:30:00,Adv Beg Ballet,Julie Voshell,none,2024-01-26,Ballet
BDC,19:30:00,Beg Theater,Joey Tierno,none,2024-01-26,Theater
ILD NJ,19:30:00,New Jeans | Newjeans Part 2,Min Seon Kim,none,2024-01-26,Additional Disciplines
BDC,19:30:00,Int Adv Street Jazz,James Alonzo (5),none,2024-01-26,Street/Choreography
BDC,19:30:00,Int Jazz Fusion,Michelle Barber,none,2024-01-26,Street/Choreography
PMT,19:35:00,Beg House,Marianna Koytsan,none,2024-01-26,Street/Choreography
BAE,19:45:00,Intro To Ballet,Ginger Thatcher (10),none,2024-01-26,Ballet
PJM,20:00:00,Beg Hip Hop,Mini Zhang,none,2024-01-26,Street/Choreography
ILD NYC,20:00:00,Crazy Form | Ateez Part 4,Fernando Farias,none,2024-01-26,Additional Disciplines
Steps,20:00:00,Adv/Int Theater Jazz,Croman,none,2024-01-26,Theater
Brickhouse,20:00:00,Hip Hop Adv. Beg/Int,Tweet Boogie,none,2024-01-26,Street/Choreography
Hive NJ,20:30:00,Pop-Up Workshop,Darien Rensalier,none,2024-01-26,Street/Choreography
Peridance,20:30:00,Int House,Ejoe Wilson,none,2024-01-26,Street/Choreography
Modega,20:30:00,Open Krump Lab,Anubis,https://sutrapro.com/modega/checkout/n28xCQxQthSwF8bcXt4e,2024-01-26,Street/Choreography
Mark Morris,21:00:00,30Pm,Various Evening Teaching Artists,none,2024-01-26,Additional Disciplines
Brickhouse,21:30:00,Street Jazz Adv. Beg/Int,Justin Desean,none,2024-01-26,Street/Choreography
Modega,22:00:00,Loiter Session Community Class,Loiter Session Instructor,https://sutrapro.com/modega/checkout/6eqSEqjwfxItkGN2VmEm,2024-01-26,Additional Disciplines
