Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Basic Contemp,Canceled Today,none,2024-01-09,Contemporary/Modern
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-01-09,Ballet
BDC,09:00:00,Basic Theater,Melodye Redding,none,2024-01-09,Theater
BDC,09:00:00,Ed Dept Prep For Successs,ProSem Master,none,2024-01-09,Additional Disciplines
Steps,09:00:00,Int Ballet,Cave,none,2024-01-09,Ballet
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2024-01-09,Ballet
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2024-01-09,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2024-01-09,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Hawk,none,2024-01-09,Ballet
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-01-09,Additional Disciplines
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,none,2024-01-09,Ballet
Gibney,10:00:00,Ballet,Gilbert T Small II,none,2024-01-09,Ballet
Gibney,10:00:00,Countertechnique,Francesca Dominguez,none,2024-01-09,Additional Disciplines
Taylor School,10:00:00,Professional Level Taylor Modern,Alex Clayton (2),none,2024-01-09,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Sam Black *MMDG Co. Director,none,2024-01-09,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-01-09,Ballet
Ailey,10:00:00,Adv Beg Ballet,Ronald Alexander,none,2024-01-09,Ballet
Peridance,10:00:00,Int Contemp Release,Wesley Ensminger,none,2024-01-09,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-01-09,Ballet
BAE,10:00:00,Basic Beg Ballet,Selina Chau,none,2024-01-09,Ballet
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2024-01-09,Theater
BDC,10:30:00,Beg Ballet,Canceled Today,none,2024-01-09,Ballet
BDC,10:30:00,Int Adv Theater Jazz,Cedric Dodd,none,2024-01-09,Theater
Steps,10:30:00,Rommett Floor Barre,Wesley,none,2024-01-09,Ballet
BDC,10:30:00,Adv Beg Contemp,Eric Campros,none,2024-01-09,Contemporary/Modern
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,none,2024-01-09,Ballet
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-01-09,Tap
BDC,10:45:00,All Levels Lastics Stretch Technique,Donna Flagg,none,2024-01-09,Additional Disciplines
Steps,11:00:00,Adv/Beg Ballet,Kemezis,none,2024-01-09,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Black,none,2024-01-09,Tap
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2024-01-09,Ballet
Steps,11:30:00,Adv Pro Ballet,Bielski,none,2024-01-09,Ballet
Peridance,11:30:00,Adv Contemp,Nicole von Arx (1),none,2024-01-09,Contemporary/Modern
BAE,11:30:00,Intro To Ballet,Julie Voshell,none,2024-01-09,Ballet
Peridance,11:30:00,Beg Contemp,Bo Kyung Lee,none,2024-01-09,Contemporary/Modern
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2024-01-09,Ballet
Peridance,11:30:00,Int Munz Barre,Bivi Kimura,none,2024-01-09,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-01-09,Ballet
Steps,11:30:00,Adv/Beg Theater Jazz,Dolan,none,2024-01-09,Theater
Ballet Arts,11:30:00,Tap,Stephen Reed,none,2024-01-09,Tap
Steps,11:45:00,Adv/Int Jazz Fusion,Wendle,none,2024-01-09,Street/Choreography
BDC,12:00:00,Beg Broadway Jazz,Ena Hashimoto (1),none,2024-01-09,Theater
BDC,12:00:00,Int Theater,Andrew Wilson,none,2024-01-09,Theater
BAE,12:00:00,Beg Ballet,Justin Sherwood,none,2024-01-09,Ballet
Steps,12:00:00,Int Tap,Carminucci,none,2024-01-09,Tap
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,none,2024-01-09,Ballet
BDC,12:00:00,Beg Tap,Doug Shankman,none,2024-01-09,Tap
Mark Morris,12:00:00,Beg Modern,Claudia *McDonald,none,2024-01-09,Contemporary/Modern
Gibney,12:00:00,Contemp Dynamic Sequencing,Jesse Obremski,none,2024-01-09,Contemporary/Modern
BDC,12:00:00,Beg House,Huu Rock,none,2024-01-09,Street/Choreography
SassClass,12:00:00,Sexy Stilettos,Brynlie,none,2024-01-09,Street/Choreography
Steps,12:30:00,Int Contemp,Minutoli,none,2024-01-09,Contemporary/Modern
Steps,12:45:00,Beg Broadway Tap,Black,none,2024-01-09,Tap
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,none,2024-01-09,Ballet
Peridance,13:00:00,Int Contemp,Max Stone,none,2024-01-09,Contemporary/Modern
Peridance,13:00:00,Open Stretch,Diego Funes,none,2024-01-09,Additional Disciplines
Peridance,13:00:00,Adv Choreo,Eric Delgado,none,2024-01-09,Street/Choreography
Mark Morris,13:00:00,Open Level Move & Flow,Alexandra *Berger,none,2024-01-09,Additional Disciplines
Peridance,13:00:00,Int Ballet,Kate Loh,none,2024-01-09,Ballet
Steps,13:15:00,Adv Theater Dance,Shannon Lewis,none,2024-01-09,Theater
Steps,13:15:00,Int Classic Theater Jazz,Moore,none,2024-01-09,Theater
BDC,13:30:00,Beg Jazz,Heather Rigg,none,2024-01-09,Jazz
BDC,13:30:00,Basic Ballet,Dorit Koppel,none,2024-01-09,Ballet
BDC,13:30:00,Int Tap,Sydney Burtis,none,2024-01-09,Tap
ATDF,13:30:00,Adv Beg,Tony Waag,none,2024-01-09,Tap
ATDF,13:30:00,Basic,Ivan Owens,none,2024-01-09,Tap
Steps,13:30:00,Int Ballet,Hara,none,2024-01-09,Ballet
Brickhouse,13:30:00,Contemp Fusion Int,Alexa Luke,none,2024-01-09,Contemporary/Modern
BDC,13:30:00,All Levels Acro,Sissa Strain,none,2024-01-09,Additional Disciplines
BDC,13:30:00,Beg Hip-Hop,Ness Martinez,none,2024-01-09,Street/Choreography
Steps,14:00:00,Int Jazz Across The Floor,Swanson,none,2024-01-09,Jazz
Gibney,14:00:00,Movement Research At 280,Amelia Heintzelman,none,2024-01-09,Additional Disciplines
Gibney,14:00:00,Int/Adv Contemp/Simonson,Laurie DeVito,none,2024-01-09,Contemporary/Modern
Peridance,14:30:00,Beg Graham,Caterina Rago,none,2024-01-09,Contemporary/Modern
Steps,14:30:00,Adv/Beg Tap,MacDonald,none,2024-01-09,Tap
Peridance,14:30:00,Open Gyrokinesis,Rie Fukuzawa (2),none,2024-01-09,Additional Disciplines
Ballet Arts,14:30:00,Adv Int Ballet,François Perron,none,2024-01-09,Ballet
Peridance,14:30:00,Open House | Moptop,Caleaf Sellers,none,2024-01-09,Street/Choreography
BDC,15:00:00,Beg Ballet,Yuka Kawazu,none,2024-01-09,Ballet
