Studio,Start time,Classes,Instructor,Sign up
BDC,09:00:00,Adv Beg Contemp Jazz,Ashley Lynne King,none
BDC,10:30:00,Basic Contemp,Elodie Dufroux (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18263&classDate=10/16/2023&clsLoc=1
BDC,10:30:00,Beg Ballet,Michele Moreno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18123&classDate=10/16/2023&clsLoc=1
BDC,11:00:00,Ed Dept Theater Jazz,ProSem Master,none
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18103&classDate=10/16/2023&clsLoc=1
BDC,12:00:00,Adv Beg Hip-Hop,AntBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18543&classDate=10/16/2023&clsLoc=1
BDC,12:00:00,Beg Theater,Katelin Zelon (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18373&classDate=10/16/2023&clsLoc=1
BDC,12:30:00,Ed Dept Theater Jazz,ProSem Master,none
BDC,13:30:00,Basic Hip-Hop,Geheny Rivera,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18206&classDate=10/16/2023&clsLoc=1
BDC,13:30:00,Beg Jazz,Sheila Barker,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18139&classDate=10/16/2023&clsLoc=1
BDC,15:00:00,Adv Beg Ballet,Deanna Doyle,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18230&classDate=10/16/2023&clsLoc=1
BDC,15:00:00,Beg Contemp,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18107&classDate=10/16/2023&clsLoc=1
BDC,15:00:00,Int Adv Jazz,Mike Baerga (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18120&classDate=10/16/2023&clsLoc=1
BDC,16:30:00,Adv Beg Jumps And Turns,Eric Campros (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18282&classDate=10/16/2023&clsLoc=1
BDC,16:30:00,Int Adv Hip-Hop,David Thomas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18165&classDate=10/16/2023&clsLoc=1
BDC,18:00:00,Adv Beg Tap,Justin Boccitto,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18284&classDate=10/16/2023&clsLoc=1
BDC,18:00:00,Basic Ballet,Sarah Simon Wolff,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18381&classDate=10/16/2023&clsLoc=1
BDC,18:00:00,Int Adv Street Jazz,Kenichi Kasamatsu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18274&classDate=10/16/2023&clsLoc=1
BDC,19:30:00,All Levels Popping,Sun Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18217&classDate=10/16/2023&clsLoc=1
BDC,19:30:00,Beg Street Jazz,Elodie Dufroux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18355&classDate=10/16/2023&clsLoc=1
BDC,21:00:00,Adv Street Styles,TBA (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18352&classDate=10/16/2023&clsLoc=1
