Studio,Start time,Classes,Instructor,Sign up
Ailey,18:00:00,Barre Fusion,Brandy Williams,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825956&classDate=10/16/2023&clsLoc=1
Ailey,18:00:00,Hip Hop Cardio,Matthew Johnson Harris,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825205&classDate=10/16/2023&clsLoc=1
Ailey,18:30:00,Beg West African,Maguette Camara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824681&classDate=10/16/2023&clsLoc=1
Ailey,19:00:00,African,Janete Da Silva,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824648&classDate=10/16/2023&clsLoc=1
Ailey,19:00:00,Beg Contemp,Linda Celeste Sims,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824663&classDate=10/16/2023&clsLoc=1
Ailey,18:00:00,Beg Ballet,Anna Lederfeind,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824654&classDate=10/16/2023&clsLoc=1
Ailey,18:30:00,Beg Hip-Hop,TweetBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825200&classDate=10/16/2023&clsLoc=1
Ailey,18:30:00,Zumba Fitness,Will Negrillo,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824701&classDate=10/16/2023&clsLoc=1
Ailey,19:00:00,Afro'Dance,Judith McCarty,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824651&classDate=10/16/2023&clsLoc=1
Ailey,19:00:00,New Way Vogue,Jason Rodriguez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825215&classDate=10/16/2023&clsLoc=1
