Studio,Start time,Classes,Instructor,Sign up
PMT,13:00:00,Adv. Beg. Hip Hop,Mini Zhang,none
PMT,13:00:00,Basic Hip Hop,Andy Needham,none
PMT,14:30:00,Adv. Beg. Choreo,Jano Libres (6),none
PMT,14:30:00,Open Popping,Big Mike,none
PMT,16:10:00,Adv. Beg. Breaking,Bboy Cuong,none
PMT,16:10:00,Adv. Beg. Choreo,Kenneth Herrera,none
PMT,17:40:00,Open Heels,Sophia Marrapodi,none
