Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9115&classDate=1/4/2024&clsLoc=1,In-StudioM: BOSS | NCT U (ONE DAY),Ying Dong,none,1 hour &20 minutes
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8984&classDate=1/4/2024&clsLoc=1,In-StudioM: Siren | RIIZE (Part 1),Ness Martinez,none,1 hour &20 minutes
ILoveDance,7:40 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8943&classDate=1/4/2024&clsLoc=1,In-StudioM: Guilty | Taemin (Part 1),Eunice Shin,Manhattan,1 hour &20 minutes
ILoveDance,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6048&classDate=1/4/2024&clsLoc=1,In-StudioM: Beg Hip Hop Choreography,Ness Martinez,none,1 hour &20 minutes
