Studio,Start time,,Sessions,Teacher,Studio,Duration
Gibney,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13111&classDate=1/4/2024&clsLoc=1,Contemporary at 280,Amy Miller,Gibney 280: Studio V,1 hour &45 minutes
Gibney,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12880&classDate=1/4/2024&clsLoc=1,Contemporary Release with Wesley Ensminger at 280,Teacher TBD,Gibney 280: Studio E,1 hour &45 minutes
Gibney,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13097&classDate=1/4/2024&clsLoc=1,Super Chill Ballet with Doron Perk at 890,Doron Perk,Gibney 890: Studio 5-2,1 hour &45 minutes
Gibney,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=58&classId=13047&classDate=1/4/2024&clsLoc=1,Winter Warming: Countertechnique with Anouk van Dijk at 280,Anouk van Dijk,Gibney 280: Studio C,2 hours
Gibney,12:00 pm EST,none,Countertechnique with Maggie Costales at 280,Cancelled Today,none,1 hour &45 minutes
Gibney,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13084&classDate=1/4/2024&clsLoc=1,Zena Rommett Floor-Barre® at 280,Jodi Moccia,Gibney 280: Studio V,1 hour &30 minutes
Gibney,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13066&classDate=1/4/2024&clsLoc=1,Modernish Technique with Brad Beakes at 280,Teacher TBD,Gibney 280: Studio C,1 hour &45 minutes
Gibney,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13101&classDate=1/4/2024&clsLoc=1,Intermediate/Advanced Beginner Ballet with Kat Wildish at 890,Kat Wildish,Gibney 890: Studio 5-2,1 hour
