Studio,Start time,,Classes,Teacher,Duration
Sass Class,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=840&classDate=1/4/2024&clsLoc=1,Sass Foundations: Sexy Stilettos®,Lia (3),1 hour
Sass Class,6:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=847&classDate=1/4/2024&clsLoc=1,Sass Foundations: Fierce Feminine® Hip-Hop,Jahaira,1 hour
Sass Class,7:20 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=834&classDate=1/4/2024&clsLoc=1,Sexy Stilettos®,Revati,1 hour
Sass Class,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=838&classDate=1/4/2024&clsLoc=1,Femme Bollywood,Revati,1 hour
Sass Class,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=450&classDate=1/4/2024&clsLoc=1,Sass Advanced: Sexy Stilettos®,Lia (4),1 hour
