Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Beg Contemp,Canceled Today,none,2024-02-15,Contemporary/Modern
Taylor School,09:00:00,Yoga,Erica Caruso,none,2024-02-15,Contemporary/Modern
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-02-15,Ballet
Steps,09:00:00,Int Ballet,Michelle Cave,none,2024-02-15,Ballet
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2024-02-15,Ballet
BDC,09:15:00,Moving Meditation,Canceled Today,none,2024-02-15,Additional Disciplines
ILD NJ,09:30:00,Beg Kpop,Regina Lustre,none,2024-02-15,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2024-02-15,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-02-15,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Michelle Fleet (4),none,2024-02-15,Contemporary/Modern
Steps,10:00:00,Adv Pro Ballet,Maxim Beloserkovsky,none,2024-02-15,Ballet
Gibney,10:00:00,Super Chill Ballet,Doron Perk,none,2024-02-15,Ballet
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2024-02-15,Ballet
Gibney,10:00:00,Contemp Release,Wesley Ensminger,none,2024-02-15,Contemporary/Modern
Mark Morris,10:00:00,Beg Ballet,Tristan *Grannum,none,2024-02-15,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-02-15,Ballet
Steps,10:00:00,Beg Jazz,Emily Bufferd,none,2024-02-15,Jazz
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-02-15,Ballet
Peridance,10:00:00,Int Graham,Caterina Rago,none,2024-02-15,Contemporary/Modern
Ailey,10:00:00,Beg Ballet,Cancelled Today,none,2024-02-15,Ballet
BDC,10:30:00,Int Ballet,Jamie Salmon,none,2024-02-15,Ballet
BDC,10:30:00,Beg Hip-Hop,Ness Martinez,none,2024-02-15,Street/Choreography
Steps,10:30:00,Rommett Floor Barre,Marguerite Wesley,none,2024-02-15,Ballet
BDC,10:30:00,Basic Tap,Ali Dietz,none,2024-02-15,Tap
BDC,10:30:00,Adv Beg Contemp,Mike Baerga (1),none,2024-02-15,Contemporary/Modern
Steps,10:30:00,Int Broadway Tap,Andrew Winans,none,2024-02-15,Tap
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2024-02-15,Theater
BAE,11:00:00,Floor Barre,Hope Ruth,none,2024-02-15,Ballet
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2024-02-15,Ballet
Steps,11:00:00,Adv/Beg Ballet,Temple Kemezis,none,2024-02-15,Ballet
Mark Morris,11:00:00,Int Contemp,Jason *Parsons (7),none,2024-02-15,Contemporary/Modern
Ballet Arts,11:30:00,Int Ballet,Noriko Hara,none,2024-02-15,Ballet
Steps,11:30:00,Int/Adv Theater Jazz,Charlie Sutton,none,2024-02-15,Theater
Steps,11:30:00,Adv/Beg Contemp,Mindy Jackson,none,2024-02-15,Contemporary/Modern
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2024-02-15,Ballet
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-02-15,Ballet
Peridance,11:30:00,Open Yoga,Sarah Iguchi (1),none,2024-02-15,Additional Disciplines
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-02-15,Ballet
BAE,11:30:00,Basic Beg Ballet,Marsha Knight,none,2024-02-15,Ballet
Peridance,11:30:00,Adv Contemp,Chris Ralph,none,2024-02-15,Contemporary/Modern
BDC,12:00:00,Int Theater,Andrew Wilson,none,2024-02-15,Theater
BDC,12:00:00,Beg Broadway Jazz,Sue Samuels,none,2024-02-15,Theater
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,none,2024-02-15,Ballet
BDC,12:00:00,Beg Tap,Jill Kenney,none,2024-02-15,Tap
BAE,12:00:00,Beg Ballet,Hope Ruth,none,2024-02-15,Ballet
BDC,12:00:00,Beg House,Huu Rock,none,2024-02-15,Street/Choreography
Gibney,12:00:00,Countertechnique,Francesca Dominguez,none,2024-02-15,Additional Disciplines
Steps,12:00:00,Basic Tap,Christina Carminucci,none,2024-02-15,Tap
Taylor School,12:00:00,Flock,Florian Lochner,none,2024-02-15,Contemporary/Modern
Steps,12:30:00,Int Contemp,Elisabetta Minutoli,none,2024-02-15,Contemporary/Modern
Mark Morris,12:30:00,Adv Ballet,Elisa Clark *Former MMDG Dancer,none,2024-02-15,Ballet
Gibney,12:30:00,Zena Rommett Floor-Barre At 280,Jodi Moccia,none,2024-02-15,Ballet
Steps,12:30:00,Int Tap,Ja'Bowen Dixon,none,2024-02-15,Tap
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,none,2024-02-15,Ballet
Peridance,13:00:00,All Levels Floor Improvisation,Kristián Mr. Kriss Mensa,none,2024-02-15,Additional Disciplines
Steps,13:00:00,Int Classic Theater Jazz,Dana Moore,none,2024-02-15,Theater
Peridance,13:00:00,Adv Contemp,Max Stone,none,2024-02-15,Contemporary/Modern
Peridance,13:00:00,Int Ballet,Kate Loh,none,2024-02-15,Ballet
Steps,13:15:00,Adv Theater Dance,Shannon Lewis,none,2024-02-15,Theater
Steps,13:30:00,Pilates Mat,Diarra Cummings,none,2024-02-15,Additional Disciplines
Steps,13:30:00,Int Ballet,Noriko Hara,none,2024-02-15,Ballet
BDC,13:30:00,Int Contemp,Jaclyn Walsh,none,2024-02-15,Contemporary/Modern
BDC,13:30:00,Beg Jazz,Joey Tierno (2),none,2024-02-15,Jazz
BDC,13:30:00,Adv Beg Tap,Avital Asuleen,none,2024-02-15,Tap
BDC,13:30:00,Basic Ballet,Dorit Koppel,none,2024-02-15,Ballet
BDC,13:30:00,All Levels Voice,Eric Fotre Leach,none,2024-02-15,Additional Disciplines
Steps,13:45:00,Beg Tap,Christina Carminucci,none,2024-02-15,Tap
Steps,14:15:00,Adv/Beg Tap,Oren Korenblum,none,2024-02-15,Tap
Peridance,14:30:00,Int Contemp,Assaf Salhov,none,2024-02-15,Contemporary/Modern
Peridance,14:30:00,Open Hip Hop Technique And Transitions | Moptop,Buddha Stretch,none,2024-02-15,Street/Choreography
Peridance,14:30:00,Int Choreo,Tomoko Ishikawa,none,2024-02-15,Street/Choreography
Peridance,14:30:00,Adv Contemp | Guest Class,Jason Mabana,none,2024-02-15,Contemporary/Modern
Steps,14:30:00,Int Comm Jazz,Daniel Gold,none,2024-02-15,Jazz
Ballet Arts,14:30:00,Adv Int Ballet,François Perron,none,2024-02-15,Ballet
Peridance,14:30:00,Adv Contemp,Mike Esperanza,none,2024-02-15,Contemporary/Modern
BDC,15:00:00,Int Tap,April Cook,none,2024-02-15,Tap
BDC,15:00:00,Beg Contemp,Blue,none,2024-02-15,Contemporary/Modern
BDC,15:00:00,Beg Ballet,Yuka Kawazu,none,2024-02-15,Ballet
BDC,15:00:00,Adv Beg Theater,Marjorie Failoni,none,2024-02-15,Theater
Steps,15:00:00,Adv/Int Jazz,Debbie Roshe,none,2024-02-15,Jazz
BDC,15:00:00,Adv Street Styles,Esosa Oviasu (4),none,2024-02-15,Street/Choreography
Steps,15:15:00,Adv/Int Contemp,Katie Drablos,none,2024-02-15,Contemporary/Modern
Cre8ivity NJ,15:45:00,Int Ballet Ages 9-12,Gianna Caridi,none,2024-02-15,Ballet
Peridance,16:00:00,Open Ballet/Pointe,Dianna Warren,none,2024-02-15,Ballet
Steps,16:00:00,Int/Adv Contemp,Jamal Kamau White,none,2024-02-15,Contemporary/Modern
Ballet Arts,16:00:00,Contemp,Danita Shaheen,none,2024-02-15,Contemporary/Modern
Peridance,16:00:00,Open House,Sekou Heru,none,2024-02-15,Street/Choreography
Brickhouse,16:30:00,Contemp Fusion Int,Danielle Russo,none,2024-02-15,Contemporary/Modern
BDC,16:30:00,Adv Beg Contemp Jazz,Nijawwon Matthews,none,2024-02-15,Contemporary/Modern
BDC,16:30:00,Beg Tap,Katharine Pettit,none,2024-02-15,Tap
BDC,16:30:00,Adv Beg Theater,Patrick Garr,none,2024-02-15,Theater
BDC,16:30:00,Int Street Jazz,Nick Kim (6),none,2024-02-15,Street/Choreography
BDC,16:30:00,Int Ballet,Erica Ratkovicz (5),none,2024-02-15,Ballet
PMT,16:30:00,Adv. Beg. Jazz,Michelle Barber,none,2024-02-15,Jazz
