BDC,10:30:00,Beg Hip-Hop,Ness Martinez,none,2024-02-15,Street/Choreography
BDC,12:00:00,Beg House,Huu Rock,none,2024-02-15,Street/Choreography
Peridance,14:30:00,Int Choreo,Tomoko Ishikawa,none,2024-02-15,Street/Choreography
Peridance,14:30:00,Open Hip Hop Technique And Transitions | Moptop,Buddha Stretch,none,2024-02-15,Street/Choreography
BDC,15:00:00,Adv Street Styles,Esosa Oviasu (4),none,2024-02-15,Street/Choreography
Peridance,16:00:00,Open House,Sekou Heru,none,2024-02-15,Street/Choreography
BDC,16:30:00,Int Street Jazz,Nick Kim (6),none,2024-02-15,Street/Choreography
Cre8ivity NJ,16:45:00,Int Street Jazz Ages 9-12,David Thomas,none,2024-02-15,Street/Choreography
Peridance,17:30:00,Int Hip Hop,Cebo Carr (2),none,2024-02-15,Street/Choreography
Peridance,17:30:00,Int Waacking | Guest Class,Nubian Néné,none,2024-02-15,Street/Choreography
Cre8ivity NJ,18:00:00,Int/Adv Street Jazz Ages 13+,David Thomas,none,2024-02-15,Street/Choreography
PMT,18:00:00,Adv. Beg. Choreo,Bo Belza,none,2024-02-15,Street/Choreography
BDC,18:00:00,Adv Beg Jazz Funk,Chio,none,2024-02-15,Street/Choreography
Ailey,18:00:00,Pilates Fusion,Diarra Cummings,none,2024-02-15,Street/Choreography
SassClass,18:00:00,Sexy Stilettos,Iryna,none,2024-02-15,Street/Choreography
SassClass,18:10:00,Fierce Feminine Hip-Hop,Jalissa (4),none,2024-02-15,Street/Choreography
Modega,18:30:00,Beg/Adv. Beg. Street Styles Choreo,Sangeetha Sang Santhebennur,https://sutrapro.com/modega/checkout/QjaIyKM0dgkk9oprcItn,2024-02-15,Street/Choreography
Mark Morris,18:30:00,Disco And Funk,Gemma *Sole Vila (9),none,2024-02-15,Street/Choreography
PJM,18:30:00,Int Choreo,James Kho,none,2024-02-15,Street/Choreography
Ailey,18:30:00,Abs Beg Hip-Hop,Yancy Greene,none,2024-02-15,Street/Choreography
Ailey,19:00:00,Beg Heels,Courtney Sauls,none,2024-02-15,Street/Choreography
Hive NJ,19:00:00,Beg Hip-Hop Adults 17+,Jaqui Angulo,none,2024-02-15,Street/Choreography
Peridance,19:00:00,Beg Found Of Choreo,Masumi Kambayashi,none,2024-02-15,Street/Choreography
Ailey,19:00:00,Beg Hip-Hop,Jonathan Lee,none,2024-02-15,Street/Choreography
SassClass,19:15:00,Fierce Feminine Hip-Hop,Emma,none,2024-02-15,Street/Choreography
SassClass,19:20:00,Sexy Stilettos,Revati,none,2024-02-15,Street/Choreography
BDC,19:30:00,All Levels Popping Found,Ms Vee,none,2024-02-15,Street/Choreography
ILD NJ,19:30:00,Adv Beg Choreo,Alice Wu,none,2024-02-15,Street/Choreography
BDC,19:30:00,Beg Heels,Hector Lopez,none,2024-02-15,Street/Choreography
Peridance,19:30:00,Beg House,Shan S. (3),none,2024-02-15,Street/Choreography
Ailey,19:30:00,Adv Beg Vogue Fem,Luz Theodyssey,none,2024-02-15,Street/Choreography
Cre8ivity NJ,19:30:00,Adult Beg / Adv Beg Street Jazz,David Thomas,none,2024-02-15,Street/Choreography
BDC,19:30:00,Int Adv Hip-Hop,Deshawn Da Prince,none,2024-02-15,Street/Choreography
PMT,19:35:00,Beg Vogue,Legendary Monster,none,2024-02-15,Street/Choreography
PMT,19:35:00,Open Level House Drills,Jungle -,none,2024-02-15,Street/Choreography
Steps,20:00:00,Open Street Styles,Robert Taylor Jr.,none,2024-02-15,Street/Choreography
Modega,20:00:00,Int./Adv. Choreo,Carlin Dixon,https://sutrapro.com/modega/checkout/qLZkVDrzexsAHvpuZAY1,2024-02-15,Street/Choreography
ILD NYC,20:00:00,Beg Hip Hop Choreo,Ness Martinez,none,2024-02-15,Street/Choreography
PJM,20:00:00,Adv Beg Choreo,Mini Zhang,none,2024-02-15,Street/Choreography
Hive NJ,20:15:00,Beg Hip-Hop Adults 17+,Katrina Endozo,none,2024-02-15,Street/Choreography
SassClass,20:30:00,Sexy Stilettos,Emma,none,2024-02-15,Street/Choreography
Peridance,20:30:00,Open Old Way Vogue,Archie Burnett,none,2024-02-15,Street/Choreography
Peridance,20:30:00,Int Hip Hop,Dr. Ew,none,2024-02-15,Street/Choreography
BDC,21:00:00,Int Adv Femmefunk,Jermaine Browne,none,2024-02-15,Street/Choreography
BDC,21:00:00,Int Street Jazz,Yusaku Komori,none,2024-02-15,Street/Choreography
PMT,21:10:00,Beg Heels,David Machicado,none,2024-02-15,Street/Choreography
Modega,21:30:00,"""Every Thursday"" Open Freestyle Session",8-Legx & CJ & Paco Hopskotch Valencia & E Skilllz,https://sutrapro.com/modega/checkout/X7exGuGvtl3PAhWb0VtW,2024-02-15,Street/Choreography
