Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6638&classDate=2/6/2024&clsLoc=1,In-StudioM: Kpop Diet Dance,DJ McIver,none,1 hour
ILoveDance,7:40 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9119&classDate=2/6/2024&clsLoc=1,In-StudioM: Nobody Knows | KISS OF LIFE (Part 1),Eunice Shin,Manhattan,1 hour &20 minutes
