Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/c92jb4rXmCYJCq39wYND,Int./Adv. Choreography,Jaelen Williams
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/9OGedTYK2Uei9vH87AXC,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/AA2L2AwmzcSdcsEsAK4R,All Levels Waacking,Onjay
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/kEgnEhkVdCdtiDr82a2i,Beg./Adv. Beg. Choreography,Edson Maldonado
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/RxSr2y1IIGjGxiPpSPxp,Intermediate House,Huu Rock
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/5UjWefnDeZkL8PzA93tk,"Open ""Modega"" Session",Huu Rock
