Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/YjCuLkFle0k67RzHnOzY,All Levels Krump,Brian Hallow Dreamz
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/yNZxb8OI1OlWmQGC03Yb,Int./Adv. Choreography,Darien Van Rensalier
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/4yNeOm6tpob16D5FhLYS,Int./Adv. Choreography,Bo Belza
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/eBZVWHoDE3Y6WLFcMoRM,MUJO LAB,Olosu & Tori
